0.014900	-0.011034
0.015000	0.004524
0.015100	0.013441
0.015200	0.014438
0.015300	0.008944
0.015400	0.000557
0.015500	-0.006136
0.015600	-0.006996
0.015700	0.000404
0.015800	0.016067
0.015900	0.037615
0.016000	0.061047
0.016100	0.081965
0.016200	0.096869
0.016300	0.104112
0.016400	0.104227
0.016500	0.099525
0.016600	0.093111
0.016700	0.087647
0.016800	0.084274
0.016900	0.082078
0.017000	0.078280
0.017100	0.069155
0.017200	0.051392
0.017300	0.023498
0.017400	-0.013227
0.017500	-0.054480
0.017600	-0.093643
0.017700	-0.123255
0.017800	-0.136878
0.017900	-0.130867
0.018000	-0.105543
0.018100	-0.065401
0.018200	-0.018279
0.018300	0.026351
0.018400	0.059515
0.018500	0.074772
0.018600	0.069611
0.018700	0.045863
0.018800	0.009064
0.018900	-0.033058
0.019000	-0.072515
0.019100	-0.102911
0.019200	-0.120714
0.019300	-0.125675
0.019400	-0.120337
0.019500	-0.108849
0.019600	-0.095504
0.019700	-0.083435
0.019800	-0.073851
0.019900	-0.066013
0.020000	-0.057879
0.020100	-0.047175
0.020200	-0.032486
0.020300	-0.014002
0.020400	0.006354
0.020500	0.025462
0.020600	0.040033
0.020700	0.047785
0.020800	0.048374
0.020900	0.043736
0.021000	0.037698
0.021100	0.034915
0.021200	0.039448
0.021300	0.053388
0.021400	0.075975
0.021500	0.103500
0.021600	0.130074
0.021700	0.149091
0.021800	0.154993
0.021900	0.144834
0.022000	0.119210
0.022100	0.082248
0.022200	0.040652
0.022300	0.002037
0.022400	-0.026994
0.022500	-0.042503
0.022600	-0.044149
0.022700	-0.035144
0.022800	-0.021260
0.022900	-0.009161
0.023000	-0.004552
0.023100	-0.010645
0.023200	-0.027374
0.023300	-0.051553
0.023400	-0.077902
0.023500	-0.100633
0.023600	-0.115105
0.023700	-0.119090
0.023800	-0.113280
0.023900	-0.100919
0.024000	-0.086700
0.024100	-0.075270
0.024200	-0.069805
0.024300	-0.071081
0.024400	-0.077313
0.024500	-0.084777
0.024600	-0.089032
0.024700	-0.086334
0.024800	-0.074828
0.024900	-0.055141
0.025001	-0.030215
0.025101	-0.004439
0.025201	0.017639
0.025301	0.032623
0.025401	0.039175
0.025501	0.038268
0.025601	0.032688
0.025701	0.025969
0.025801	0.021103
0.025901	0.019452
0.026001	0.020227
0.026101	0.020726
0.026201	0.017281
0.026301	0.006650
0.026401	-0.012601
0.026501	-0.039144
0.026601	-0.068735
0.026701	-0.094949
0.026801	-0.110668
0.026901	-0.109937
0.027001	-0.089676
0.027101	-0.050766
0.027201	0.001839
0.027301	0.060030
0.027401	0.114289
0.027501	0.155828
0.027601	0.178553
0.027701	0.180368
0.027801	0.163479
0.027901	0.133642
0.028001	0.098596
0.028101	0.066113
0.028201	0.042190
0.028301	0.029852
0.028401	0.028838
0.028501	0.036184
0.028601	0.047459
0.028701	0.058262
0.028801	0.065497
0.028901	0.068088
0.029001	0.066949
0.029101	0.064295
0.029201	0.062558
0.029301	0.063304
0.029401	0.066535
0.029501	0.070606
0.029601	0.072788
0.029701	0.070303
0.029801	0.061464
0.029901	0.046527
0.030001	0.027947
0.030101	0.009893
0.030201	-0.002865
0.030301	-0.006398
0.030401	0.001056
0.030501	0.018293
0.030601	0.041164
0.030701	0.063455
0.030801	0.078431
0.030901	0.080636
0.031001	0.067429
0.031101	0.039839
0.031201	0.002454
0.031301	-0.037645
0.031401	-0.072632
0.031501	-0.095898
0.031601	-0.103705
0.031701	-0.096067
0.031801	-0.076643
0.031901	-0.051667
0.032001	-0.028237
0.032101	-0.012435
0.032201	-0.007805
0.032301	-0.014594
0.032401	-0.029933
0.032501	-0.048882
0.032601	-0.065992
0.032701	-0.076923
0.032801	-0.079643
0.032901	-0.074874
0.033001	-0.065684
0.033101	-0.056375
0.033201	-0.051044
0.033301	-0.052237
0.033401	-0.060139
0.033501	-0.072520
0.033601	-0.085440
0.033701	-0.094502
0.033801	-0.096239
0.033901	-0.089217
0.034001	-0.074516
0.034101	-0.055439
0.034201	-0.036540
0.034301	-0.022287
0.034401	-0.015758
0.034501	-0.017783
0.034601	-0.026795
0.034701	-0.039425
0.034801	-0.051655
0.034901	-0.060162
0.035001	-0.063418
0.035101	-0.062185
0.035201	-0.059231
0.035301	-0.058336
0.035401	-0.062870
0.035501	-0.074405
0.035601	-0.091789
0.035701	-0.111023
0.035801	-0.126037
0.035901	-0.130182
0.036001	-0.118070
0.036101	-0.087224
0.036201	-0.039077
0.036301	0.021004
0.036401	0.084709
0.036501	0.142567
0.036601	0.186062
0.036701	0.209535
0.036801	0.211378
0.036901	0.194224
0.037001	0.164100
0.037101	0.128802
0.037201	0.095943
0.037301	0.071198
0.037401	0.057192
0.037501	0.053294
0.037601	0.056286
0.037701	0.061660
0.037801	0.065119
0.037901	0.063823
0.038001	0.057043
0.038101	0.046063
0.038201	0.033433
0.038301	0.021862
0.038401	0.013146
0.038501	0.007497
0.038601	0.003511
0.038701	-0.001241
0.038801	-0.009174
0.038901	-0.021581
0.039001	-0.037844
0.039101	-0.055262
0.039201	-0.069603
0.039301	-0.076267
0.039401	-0.071720
0.039501	-0.054768
0.039601	-0.027256
0.039701	0.006062
0.039801	0.038519
0.039901	0.063149
0.040001	0.074507
0.040101	0.070176
0.040201	0.051532
0.040301	0.023528
0.040401	-0.006478
0.040501	-0.030550
0.040601	-0.042170
0.040701	-0.037872
0.040801	-0.018072
0.040901	0.013121
0.041001	0.049048
0.041101	0.082262
0.041201	0.106432
0.041301	0.117853
0.041401	0.116175
0.041501	0.104179
0.041601	0.086721
0.041701	0.069167
0.041801	0.055812
0.041901	0.048729
0.042001	0.047372
0.042101	0.049018
0.042201	0.049863
0.042301	0.046420
0.042401	0.036761
0.042501	0.021232
0.042601	0.002399
0.042701	-0.015728
0.042801	-0.028955
0.042901	-0.034251
0.043001	-0.030760
0.043101	-0.020148
0.043201	-0.006188
0.043301	0.006305
0.043401	0.012864
0.043501	0.010657
0.043601	-0.000722
0.043701	-0.019199
0.043801	-0.040922
0.043901	-0.061501
0.044001	-0.077401
0.044101	-0.087045
0.044201	-0.091273
0.044301	-0.093006
0.044401	-0.096192
0.044501	-0.104350
0.044601	-0.119167
0.044701	-0.139594
0.044801	-0.161755
0.044901	-0.179750
0.045001	-0.187168
0.045101	-0.178902
0.045201	-0.152747
0.045301	-0.110332
0.045401	-0.057064
0.045501	-0.001085
0.045601	0.048527
0.045701	0.083833
0.045801	0.099856
0.045901	0.095661
0.046001	0.074427
0.046101	0.042510
0.046201	0.007769
0.046301	-0.022376
0.046401	-0.042640
0.046501	-0.050880
0.046601	-0.048196
0.046701	-0.038170
0.046801	-0.025515
0.046901	-0.014568
0.047001	-0.008082
0.047101	-0.006643
0.047201	-0.008837
0.047301	-0.012054
0.047401	-0.013622
0.047501	-0.011864
0.047601	-0.006727
0.047701	0.000226
0.047801	0.006462
0.047901	0.009522
0.048001	0.008111
0.048101	0.002838
0.048201	-0.003677
0.048301	-0.007413
0.048401	-0.004141
0.048501	0.009158
0.048601	0.033084
0.048701	0.065205
0.048801	0.100309
0.048901	0.131490
0.049001	0.151823
0.049101	0.156185
0.049201	0.142710
0.049301	0.113457
0.049401	0.074074
0.049501	0.032517
0.049601	-0.002855
0.049701	-0.025308
0.049801	-0.031342
0.049901	-0.021466
0.050001	0.000079
0.050101	0.026529
0.050201	0.050415
0.050301	0.065481
0.050401	0.068170
0.050501	0.058315
0.050601	0.038870
0.050701	0.014824
0.050801	-0.008369
0.050901	-0.026346
0.051001	-0.036942
0.051101	-0.040542
0.051201	-0.039618
0.051301	-0.037639
0.051401	-0.037722
0.051501	-0.041471
0.051601	-0.048362
0.051701	-0.055876
0.051801	-0.060325
0.051901	-0.058111
0.052001	-0.047006
0.052101	-0.027053
0.052201	-0.000785
0.052301	0.027323
0.052401	0.052012
0.052501	0.068664
0.052601	0.074570
0.052701	0.069643
0.052801	0.056366
0.052901	0.038983
0.053001	0.022164
0.053101	0.009579
0.053201	0.002789
0.053301	0.000826
0.053401	0.000596
0.053501	-0.002007
0.053601	-0.010608
0.053701	-0.026932
0.053801	-0.049918
0.053901	-0.075665
0.054001	-0.098267
0.054101	-0.111346
0.054201	-0.109851
0.054301	-0.091618
0.054401	-0.058240
0.054501	-0.014950
0.054601	0.030462
0.054701	0.069443
0.054801	0.094713
0.054901	0.101993
0.055001	0.090978
0.055101	0.065293
0.055201	0.031481
0.055301	-0.002705
0.055401	-0.030217
0.055501	-0.046327
0.055601	-0.049522
0.055701	-0.041494
0.055801	-0.026278
0.055901	-0.008849
0.056001	0.006376
0.056101	0.016709
0.056201	0.021696
0.056301	0.022870
0.056401	0.022888
0.056501	0.024377
0.056601	0.028882
0.056701	0.036281
0.056801	0.044855
0.056901	0.051965
0.057001	0.055125
0.057101	0.053074
0.057201	0.046470
0.057301	0.037943
0.057401	0.031426
0.057501	0.030945
0.057601	0.039212
0.057701	0.056474
0.057801	0.079991
0.057901	0.104384
0.058001	0.122801
0.058101	0.128630
0.058201	0.117307
0.058301	0.087700
0.058401	0.042669
0.058501	-0.011387
0.058601	-0.065929
0.058701	-0.112243
0.058801	-0.143492
0.058901	-0.156288
0.059001	-0.151389
0.059101	-0.133339
0.059201	-0.109169
0.059301	-0.086530
0.059401	-0.071759
0.059501	-0.068412
0.059601	-0.076619
0.059701	-0.093395
0.059801	-0.113767
0.059901	-0.132342
0.060001	-0.144842
0.060101	-0.149169
0.060201	-0.145713
0.060301	-0.136866
0.060401	-0.125933
0.060501	-0.115834
0.060601	-0.108013
0.060701	-0.101908
0.060801	-0.095158
0.060901	-0.084464
0.061001	-0.066832
0.061101	-0.040783
0.061201	-0.007138
0.061301	0.030886
0.061401	0.068347
0.061501	0.099809
0.061601	0.120793
0.061701	0.128992
0.061801	0.124901
0.061901	0.111641
0.062001	0.094027
0.062101	0.077157
0.062201	0.064926
0.062301	0.058934
0.062401	0.058111
0.062501	0.059185
0.062601	0.057868
0.062701	0.050391
0.062801	0.034940
0.062901	0.012528
0.063001	-0.012986
0.063101	-0.035762
0.063201	-0.049532
0.063301	-0.049383
0.063401	-0.033286
0.063501	-0.002899
0.063601	0.036596
0.063701	0.077616
0.063801	0.111966
0.063901	0.132826
0.064001	0.136396
0.064101	0.122760
0.064201	0.095759
0.064301	0.061899
0.064401	0.028643
0.064501	0.002534
0.064601	-0.012323
0.064701	-0.015040
0.064801	-0.007812
0.064901	0.005029
0.065001	0.018458
0.065101	0.028245
0.065201	0.032058
0.065301	0.029882
0.065401	0.023679
0.065501	0.016458
0.065601	0.011082
0.065701	0.009228
0.065801	0.010842
0.065901	0.014255
0.066001	0.016914
0.066101	0.016464
0.066201	0.011809
0.066301	0.003769
0.066401	-0.004932
0.066501	-0.010376
0.066601	-0.008690
0.066701	0.002568
0.066801	0.023308
0.066901	0.050474
0.067001	0.078477
0.067101	0.100429
0.067201	0.109887
0.067301	0.102634
0.067401	0.077990
0.067501	0.039269
0.067601	-0.006795
0.067701	-0.051535
0.067801	-0.086368
0.067901	-0.104844
0.068001	-0.104159
0.068101	-0.085758
0.068201	-0.054874
0.068301	-0.019132
0.068401	0.013378
0.068501	0.036044
0.068601	0.045181
0.068701	0.040627
0.068801	0.025376
0.068901	0.004420
0.069001	-0.016836
0.069101	-0.034087
0.069201	-0.045159
0.069301	-0.050276
0.069401	-0.051552
0.069501	-0.051915
0.069601	-0.053853
0.069701	-0.058394
0.069801	-0.064662
0.069901	-0.070151
0.070001	-0.071614
0.070101	-0.066291
0.070201	-0.053048
0.070301	-0.033061
0.070401	-0.009781
0.070501	0.011822
0.070601	0.026560
0.070701	0.030471
0.070801	0.021975
0.070901	0.002396
0.071001	-0.024343
0.071101	-0.052771
0.071201	-0.077369
0.071301	-0.094086
0.071401	-0.101414
0.071501	-0.100704
0.071601	-0.095611
0.071701	-0.090839
0.071801	-0.090540
0.071901	-0.096858
0.072001	-0.109072
0.072101	-0.123597
0.072201	-0.134883
0.072301	-0.136980
0.072401	-0.125317
0.072501	-0.098181
0.072601	-0.057476
0.072701	-0.008506
0.072801	0.041181
0.072901	0.083571
0.073001	0.112124
0.073101	0.123338
0.073201	0.117520
0.073301	0.098564
0.073401	0.072820
0.073501	0.047377
0.073601	0.028251
0.073701	0.018959
0.073801	0.019866
0.073901	0.028426
0.074001	0.040210
0.074101	0.050375
0.074201	0.055113
0.074301	0.052680
0.074401	0.043708
0.074501	0.030763
0.074601	0.017331
0.074701	0.006600
0.074801	0.000423
0.074901	-0.001186
0.075002	0.000125
0.075102	0.001823
0.075202	0.001602
0.075302	-0.001566
0.075402	-0.006807
0.075502	-0.011407
0.075602	-0.011566
0.075702	-0.003648
0.075802	0.014444
0.075902	0.042228
0.076002	0.076290
0.076102	0.110789
0.076202	0.138762
0.076302	0.153882
0.076402	0.152208
0.076502	0.133420
0.076602	0.101173
0.076702	0.062414
0.076802	0.025816
0.076902	-0.000275
0.077002	-0.009870
0.077102	-0.000774
0.077202	0.024905
0.077302	0.061339
0.077402	0.100456
0.077502	0.133923
0.077602	0.155095
0.077702	0.160421
0.077802	0.149984
0.077902	0.127065
0.078002	0.096934
0.078102	0.065249
0.078202	0.036547
0.078302	0.013249
0.078402	-0.004575
0.078502	-0.018678
0.078602	-0.031572
0.078702	-0.045312
0.078802	-0.060550
0.078902	-0.076160
0.079002	-0.089573
0.079102	-0.097689
0.079202	-0.098074
0.079302	-0.090029
0.079402	-0.075162
0.079502	-0.057247
0.079602	-0.041363
0.079702	-0.032557
0.079802	-0.034404
0.079902	-0.047922
0.080002	-0.071161
0.080102	-0.099637
0.080202	-0.127491
0.080302	-0.149068
0.080402	-0.160443
0.080502	-0.160469
0.080602	-0.151010
0.080702	-0.136295
0.080802	-0.121574
0.080902	-0.111453
0.081002	-0.108424
0.081102	-0.112007
0.081202	-0.118790
0.081302	-0.123370
0.081402	-0.119928
0.081502	-0.104015
0.081602	-0.074003
0.081702	-0.031801
0.081802	0.017407
0.081902	0.066324
0.082002	0.107316
0.082102	0.134288
0.082202	0.144169
0.082302	0.137588
0.082402	0.118572
0.082502	0.093379
0.082602	0.068786
0.082702	0.050341
0.082802	0.041045
0.082902	0.040815
0.083002	0.046832
0.083102	0.054638
0.083202	0.059612
0.083302	0.058379
0.083402	0.049745
0.083502	0.034897
0.083602	0.016856
0.083702	-0.000601
0.083802	-0.014202
0.083902	-0.022182
0.084002	-0.024739
0.084102	-0.023780
0.084202	-0.022085
0.084302	-0.022155
0.084402	-0.025154
0.084502	-0.030316
0.084602	-0.035045
0.084702	-0.035701
0.084802	-0.028875
0.084902	-0.012735
0.085002	0.011977
0.085102	0.041666
0.085202	0.070461
0.085302	0.091564
0.085402	0.099010
0.085502	0.089381
0.085602	0.062952
0.085702	0.023937
0.085802	-0.020298
0.085902	-0.060873
0.086002	-0.089481
0.086102	-0.100381
0.086202	-0.091768
0.086302	-0.066166
0.086402	-0.029747
0.086502	0.009229
0.086602	0.042437
0.086702	0.063420
0.086802	0.068951
0.086902	0.059487
0.087002	0.038663
0.087102	0.012020
0.087202	-0.014613
0.087302	-0.036624
0.087402	-0.051573
0.087502	-0.059392
0.087602	-0.061827
0.087702	-0.061373
0.087802	-0.060093
0.087902	-0.058716
0.088002	-0.056331
0.088102	-0.050757
0.088202	-0.039461
0.088302	-0.020724
0.088402	0.005385
0.088502	0.036536
0.088602	0.068396
0.088702	0.095578
0.088802	0.113018
0.088902	0.117389
0.089002	0.108117
0.089102	0.087670
0.089202	0.061006
0.089302	0.034302
0.089402	0.013317
0.089502	0.001856
0.089602	0.000771
0.089702	0.007812
0.089802	0.018368
0.089902	0.026909
0.090002	0.028690
0.090102	0.021251
0.090202	0.005243
0.090302	-0.015659
0.090402	-0.035742
0.090502	-0.048874
0.090602	-0.050297
0.090702	-0.038066
0.090802	-0.013733
0.090902	0.017941
0.091002	0.050160
0.091102	0.075846
0.091202	0.089461
0.091302	0.088410
0.091402	0.073633
0.091502	0.049240
0.091602	0.021305
0.091702	-0.003808
0.091802	-0.021128
0.091902	-0.028280
0.092002	-0.025902
0.092102	-0.017191
0.092202	-0.006747
0.092302	0.000901
0.092402	0.002658
0.092502	-0.002307
0.092602	-0.012468
0.092702	-0.024592
0.092802	-0.034889
0.092902	-0.040275
0.093002	-0.039352
0.093102	-0.032787
0.093202	-0.022979
0.093302	-0.013144
0.093402	-0.006118
0.093502	-0.003296
0.093602	-0.004057
0.093702	-0.005901
0.093802	-0.005285
0.093902	0.001090
0.094002	0.014945
0.094102	0.035463
0.094202	0.059066
0.094302	0.080052
0.094402	0.091971
0.094502	0.089382
0.094602	0.069508
0.094702	0.033297
0.094802	-0.014440
0.094902	-0.065916
0.095002	-0.112069
0.095102	-0.144667
0.095202	-0.158254
0.095302	-0.151437
0.095402	-0.127169
0.095502	-0.091960
0.095602	-0.054242
0.095702	-0.022314
0.095802	-0.002434
0.095902	0.002487
0.096002	-0.006753
0.096102	-0.026229
0.096202	-0.050220
0.096302	-0.072850
0.096402	-0.089569
0.096502	-0.098076
0.096602	-0.098465
0.096702	-0.092628
0.096802	-0.083183
0.096902	-0.072312
0.097002	-0.060903
0.097102	-0.048294
0.097202	-0.032675
0.097302	-0.012011
0.097402	0.014838
0.097502	0.047216
0.097602	0.082304
0.097702	0.115477
0.097802	0.141321
0.097902	0.155036
0.098002	0.153808
0.098102	0.137737
0.098202	0.110008
0.098302	0.076205
0.098402	0.042941
0.098502	0.016167
0.098602	-0.000365
0.098702	-0.006040
0.098802	-0.003442
0.098902	0.002498
0.099002	0.006017
0.099102	0.002292
0.099202	-0.011068
0.099302	-0.033218
0.099402	-0.060221
0.099502	-0.086091
0.099602	-0.104457
0.099702	-0.110366
0.099802	-0.101713
0.099902	-0.079894
0.100002	-0.049488
0.100102	-0.017066
0.100202	0.010544
0.100302	0.028034
0.100402	0.032952
0.100502	0.026225
0.100602	0.011739
0.100702	-0.004871
0.100802	-0.017866
0.100902	-0.022991
0.101002	-0.018571
0.101102	-0.005806
0.101202	0.011777
0.101302	0.029524
0.101402	0.043124
0.101502	0.049891
0.101602	0.049496
0.101702	0.043930
0.101802	0.036755
0.101902	0.031890
0.102002	0.032332
0.102102	0.039221
0.102202	0.051538
0.102302	0.066522
0.102402	0.080665
0.102502	0.090947
0.102602	0.095912
0.102702	0.096210
0.102802	0.094411
0.102902	0.094125
0.103002	0.098692
0.103102	0.109842
0.103202	0.126773
0.103302	0.145975
0.103402	0.161913
0.103502	0.168424
0.103602	0.160469
0.103702	0.135726
0.103802	0.095578
0.103902	0.045144
0.104002	-0.007682
0.104102	-0.053980
0.104202	-0.085902
0.104302	-0.098561
0.104402	-0.091212
0.104502	-0.067421
0.104602	-0.034164
0.104702	-0.000117
0.104802	0.026415
0.104902	0.039384
0.105002	0.036224
0.105102	0.018128
0.105202	-0.010626
0.105302	-0.044058
0.105402	-0.076152
0.105502	-0.102318
0.105602	-0.120264
0.105702	-0.130090
0.105802	-0.133656
0.105902	-0.133492
0.106002	-0.131657
0.106102	-0.128928
0.106202	-0.124585
0.106302	-0.116862
0.106402	-0.103867
0.106502	-0.084673
0.106602	-0.060152
0.106702	-0.033252
0.106802	-0.008559
0.106902	0.008771
0.107002	0.014419
0.107102	0.006227
0.107202	-0.014975
0.107302	-0.045324
0.107402	-0.078727
0.107502	-0.108330
0.107602	-0.128240
0.107702	-0.135051
0.107802	-0.128702
0.107902	-0.112435
0.108002	-0.091834
0.108102	-0.073211
0.108202	-0.061790
0.108302	-0.060200
0.108402	-0.067711
0.108502	-0.080431
0.108602	-0.092411
0.108702	-0.097346
0.108802	-0.090393
0.108902	-0.069585
0.109002	-0.036448
0.109102	0.004355
0.109202	0.046230
0.109302	0.082385
0.109402	0.107565
0.109502	0.119334
0.109602	0.118534
0.109702	0.108828
0.109802	0.095485
0.109902	0.083779
0.110002	0.077482
0.110102	0.077880
0.110202	0.083579
0.110302	0.091136
0.110402	0.096280
0.110502	0.095350
0.110602	0.086489
0.110702	0.070248
0.110802	0.049423
0.110902	0.028196
0.111002	0.010857
0.111102	0.000526
0.111202	-0.001742
0.111302	0.002829
0.111402	0.011244
0.111502	0.019815
0.111602	0.025436
0.111702	0.026668
0.111802	0.024249
0.111902	0.020855
0.112002	0.020176
0.112102	0.025569
0.112202	0.038725
0.112302	0.058765
0.112402	0.082122
0.112502	0.103254
0.112602	0.116077
0.112702	0.115697
0.112802	0.099966
0.112902	0.070385
0.113002	0.032061
0.113102	-0.007319
0.113202	-0.039271
0.113302	-0.056580
0.113402	-0.055118
0.113502	-0.034922
0.113602	-0.000229
0.113702	0.041513
0.113802	0.081429
0.113902	0.111292
0.114002	0.125362
0.114102	0.121522
0.114202	0.101456
0.114302	0.069879
0.114402	0.033091
0.114502	-0.002707
0.114602	-0.032850
0.114702	-0.055035
0.114802	-0.069354
0.114902	-0.077620
0.115002	-0.082261
0.115102	-0.085196
0.115202	-0.087062
0.115302	-0.087058
0.115402	-0.083422
0.115502	-0.074368
0.115602	-0.059139
0.115702	-0.038788
0.115802	-0.016370
0.115902	0.003568
0.116002	0.016095
0.116102	0.017301
0.116202	0.005565
0.116302	-0.017715
0.116402	-0.048195
0.116502	-0.079500
0.116602	-0.104762
0.116702	-0.118370
0.116802	-0.117452
0.116902	-0.102646
0.117002	-0.077941
0.117102	-0.049598
0.117202	-0.024448
0.117302	-0.008027
0.117402	-0.003072
0.117502	-0.008806
0.117602	-0.021197
0.117702	-0.034132
0.117802	-0.041170
0.117902	-0.037375
0.118002	-0.020720
0.118102	0.007333
0.118202	0.042217
0.118302	0.077491
0.118402	0.106562
0.118502	0.124388
0.118602	0.128701
0.118702	0.120410
0.118802	0.103111
0.118902	0.081869
0.119002	0.061660
0.119102	0.045947
0.119202	0.035791
0.119302	0.029758
0.119402	0.024608
0.119502	0.016528
0.119602	0.002524
0.119702	-0.018485
0.119802	-0.045190
0.119902	-0.074181
0.120002	-0.100907
0.120102	-0.120997
0.120202	-0.131533
0.120302	-0.131868
0.120402	-0.123752
0.120502	-0.110705
0.120602	-0.096863
0.120702	-0.085639
0.120802	-0.078642
0.120902	-0.075194
0.121002	-0.072616
0.121102	-0.067216
0.121202	-0.055658
0.121302	-0.036313
0.121402	-0.010122
0.121502	0.019305
0.121602	0.046460
0.121702	0.065380
0.121802	0.071363
0.121902	0.062487
0.122002	0.040432
0.122102	0.010372
0.122202	-0.020118
0.122302	-0.042857
0.122402	-0.051098
0.122502	-0.041270
0.122602	-0.013942
0.122702	0.026241
0.122802	0.071648
0.122902	0.113483
0.123002	0.143850
0.123102	0.157527
0.123202	0.153002
0.123302	0.132535
0.123402	0.101291
0.123502	0.065836
0.123602	0.032440
0.123702	0.005672
0.123802	-0.012360
0.123902	-0.021979
0.124002	-0.025203
0.124102	-0.024615
0.124202	-0.022252
0.124302	-0.018862
0.124402	-0.013790
0.124502	-0.005487
0.124602	0.007543
0.124702	0.025726
0.124802	0.047697
0.124902	0.070182
0.125003	0.088575
0.125103	0.098085
0.125203	0.095131
0.125303	0.078554
0.125403	0.050251
0.125503	0.014991
0.125603	-0.020597
0.125703	-0.049627
0.125803	-0.066708
0.125903	-0.069380
0.126003	-0.058791
0.126103	-0.039415
0.126203	-0.017870
0.126303	-0.001132
0.126403	0.005361
0.126503	-0.000820
0.126603	-0.018430
0.126703	-0.042904
0.126803	-0.067609
0.126903	-0.085660
0.127003	-0.091771
0.127103	-0.083657
0.127203	-0.062582
0.127303	-0.032938
0.127403	-0.000993
0.127503	0.026825
0.127603	0.045603
0.127703	0.053117
0.127803	0.050188
0.127903	0.040161
0.128003	0.027695
0.128103	0.017258
0.128203	0.011774
0.128303	0.011847
0.128403	0.015748
0.128503	0.020162
0.128603	0.021431
0.128703	0.016883
0.128803	0.005838
0.128903	-0.010040
0.129003	-0.027154
0.129103	-0.041007
0.129203	-0.047559
0.129303	-0.044464
0.129403	-0.031802
0.129503	-0.012091
0.129603	0.010450
0.129703	0.031159
0.129803	0.046310
0.129903	0.054201
0.130003	0.055593
0.130103	0.053361
0.130203	0.051449
0.130303	0.053448
0.130403	0.061236
0.130503	0.074120
0.130603	0.088778
0.130703	0.100052
0.130803	0.102404
0.130903	0.091618
0.131003	0.066263
0.131103	0.028458
0.131203	-0.016324
0.131303	-0.060386
0.131403	-0.095622
0.131503	-0.115520
0.131603	-0.116825
0.131703	-0.100405
0.131803	-0.071077
0.131903	-0.036447
0.132003	-0.005054
0.132103	0.015666
0.132203	0.021077
0.132303	0.010269
0.132403	-0.013997
0.132503	-0.046241
0.132603	-0.079829
0.132703	-0.108654
0.132803	-0.128505
0.132903	-0.137739
0.133003	-0.137171
0.133103	-0.129270
0.133203	-0.116997
